,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
199,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.05,0.0395,0.0225,0.44999999999999996,11.392405063291138,1.0,0.020524999999999998,1.7463636363636363,0.960233918128655,0.33582089552238803,0.42738157209786565,0.5098101265822784
198,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.0395,0.05,0.0225,0.5696202531645569,11.392405063291138,1.0,0.020524999999999998,2.2073529411764703,0.949736826884146,0.33582089552238803,0.5469686875416389,0.5098101265822784
5,frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0355,0.052,0.021,0.591549295774648,11.375947995666309,1.0,0.019154,2.3209655172413797,0.9456663951220716,0.3157894736842106,0.5691448267665062,0.497697724810401
4,frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.052,0.0355,0.021,0.4038461538461539,11.375947995666309,1.0,0.019154,1.6178709677419358,0.9621257785814749,0.3157894736842106,0.3819037364916059,0.497697724810401
243,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.069,0.0325,0.0255,0.36956521739130427,11.371237458193978,1.0,0.023257499999999997,1.534655172413793,0.9796550199026978,0.3355263157894736,0.3483878215930793,0.5770903010033444
238,"frozenset({'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.0325,0.069,0.0255,0.7846153846153845,11.371237458193978,1.0,0.023257499999999997,4.322499999999998,0.9426964584283325,0.3355263157894736,0.7686524002313475,0.5770903010033444
206,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.051,0.043,0.0245,0.48039215686274517,11.171910624715006,1.0,0.022307,1.8417735849056605,0.9594202275219887,0.35251798561151076,0.4570450959903294,0.5250797993616052
203,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.043,0.051,0.0245,0.5697674418604651,11.171910624715004,1.0,0.022307,2.205783783783784,0.9513999957349711,0.35251798561151076,0.546646408704389,0.5250797993616052
192,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.043,0.05,0.024,0.558139534883721,11.16279069767442,1.0,0.02185,2.1500000000000004,0.9513235806339255,0.34782608695652173,0.5348837209302326,0.5190697674418605
193,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.05,0.043,0.024,0.48,11.162790697674419,1.0,0.02185,1.8403846153846153,0.9583333333333334,0.34782608695652173,0.45663531870428425,0.5190697674418605
215,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.0395,0.0735,0.032,0.810126582278481,11.022130371135797,1.0,0.02909675,4.879566666666666,0.9466667751171265,0.3950617283950618,0.7950637693237788,0.6227503659691724
218,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.0735,0.0395,0.032,0.435374149659864,11.022130371135797,1.0,0.02909675,1.7011265060240965,0.9814068402590395,0.3950617283950618,0.4121542422278647,0.6227503659691724
214,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.043,0.069,0.032,0.744186046511628,10.785305021907652,1.0,0.029033,3.639363636363638,0.9480472831765936,0.4,0.7252266879824145,0.6039770812268285
219,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.069,0.043,0.032,0.46376811594202894,10.78530502190765,1.0,0.029033,1.7846756756756754,0.9745233619763694,0.4,0.439674102342768,0.6039770812268285
46,frozenset({'FANCY FONT HOME SWEET HOME DOORMAT'}),frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),0.048,0.043,0.022,0.4583333333333333,10.658914728682172,1.0,0.019936,1.7667692307692304,0.9518716577540107,0.3188405797101449,0.4339951236502961,0.48498062015503873
47,frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),frozenset({'FANCY FONT HOME SWEET HOME DOORMAT'}),0.043,0.048,0.022,0.5116279069767442,10.65891472868217,1.0,0.019936,1.9493333333333334,0.9468984516006461,0.3188405797101449,0.4870041039671683,0.48498062015503873
207,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.0735,0.0315,0.0245,0.33333333333333337,10.582010582010582,1.0,0.02218475,1.4527500000000002,0.9773340528872099,0.3043478260869566,0.3116503183617278,0.5555555555555556
202,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.0315,0.0735,0.0245,0.7777777777777778,10.582010582010582,1.0,0.02218475,4.16925,0.9349509550851831,0.3043478260869566,0.7601487078011633,0.5555555555555556
208,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.0315,0.069,0.023,0.7301587301587301,10.58201058201058,1.0,0.020826499999999998,3.450176470588235,0.9349509550851832,0.296774193548387,0.7101597531243072,0.5317460317460317
213,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.069,0.0315,0.023,0.3333333333333333,10.58201058201058,1.0,0.020826499999999998,1.45275,0.9726100966702469,0.296774193548387,0.3116503183617277,0.5317460317460317
240,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.0475,0.051,0.0255,0.5368421052631579,10.526315789473685,1.0,0.023077499999999997,2.0489772727272726,0.9501312335958005,0.34931506849315064,0.5119516388442128,0.5184210526315789
241,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.051,0.0475,0.0255,0.5,10.526315789473685,1.0,0.023077499999999997,1.905,0.9536354056902001,0.34931506849315064,0.47506561679790027,0.5184210526315789
235,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.05,0.0475,0.025,0.5,10.526315789473685,1.0,0.022625,1.905,0.9526315789473684,0.3448275862068965,0.47506561679790027,0.513157894736842
234,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.0475,0.05,0.025,0.5263157894736842,10.526315789473683,1.0,0.022625,2.0055555555555555,0.9501312335958004,0.3448275862068965,0.5013850415512465,0.513157894736842
220,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.032,0.0735,0.0245,0.765625,10.416666666666668,1.0,0.022148,3.9530666666666665,0.9338842975206612,0.3024691358024692,0.7470318402590393,0.5494791666666667
225,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.0735,0.032,0.0245,0.33333333333333337,10.416666666666668,1.0,0.022148,1.452,0.9757150566648678,0.3024691358024692,0.3112947658402204,0.5494791666666667
231,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.069,0.032,0.023,0.3333333333333333,10.416666666666666,1.0,0.020791999999999998,1.4519999999999997,0.9709989258861438,0.2948717948717948,0.3112947658402204,0.5260416666666666
226,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.032,0.069,0.023,0.71875,10.416666666666666,1.0,0.020791999999999998,3.3102222222222224,0.9338842975206612,0.2948717948717948,0.6979054779806659,0.5260416666666666
0,frozenset({'PINK CHERRY LIGHTS'}),frozenset({' WHITE CHERRY LIGHTS'}),0.0505,0.064,0.033,0.6534653465346535,10.21039603960396,1.0,0.029768000000000003,2.7010285714285716,0.9500374998005331,0.4049079754601227,0.6297706693746299,0.5845451732673268
1,frozenset({' WHITE CHERRY LIGHTS'}),frozenset({'PINK CHERRY LIGHTS'}),0.064,0.0505,0.033,0.515625,10.21039603960396,1.0,0.029768000000000003,1.9602580645161292,0.9637399637399638,0.4049079754601227,0.4898630858346498,0.5845451732673268
195,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.0735,0.033,0.024,0.326530612244898,9.89486703772418,1.0,0.0215745,1.435848484848485,0.9702509444144631,0.29090909090909095,0.30354768587890174,0.5269016697588127
190,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.033,0.0735,0.024,0.7272727272727273,9.89486703772418,1.0,0.0215745,3.3971666666666667,0.9296147880041365,0.29090909090909095,0.7056370504832459,0.5269016697588127
201,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.069,0.033,0.0225,0.3260869565217391,9.881422924901184,1.0,0.020222999999999998,1.4349032258064514,0.9654135338345863,0.28301886792452824,0.3030888898880446,0.5039525691699605
196,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.033,0.069,0.0225,0.6818181818181818,9.881422924901184,1.0,0.020222999999999998,2.9259999999999997,0.9294725956566701,0.28301886792452824,0.6582365003417634,0.5039525691699605
147,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.069,0.0735,0.0475,0.6884057971014492,9.366065266686384,1.0,0.0424285,2.973418604651162,0.9594324156255299,0.49999999999999994,0.6636867750690224,0.6673321502514049
146,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.0735,0.069,0.0475,0.6462585034013606,9.366065266686384,1.0,0.0424285,2.631865384615385,0.964092367995001,0.49999999999999994,0.6200413570369072,0.6673321502514049
151,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'UNION JACK GUNS & ROSES  DOORMAT'})",0.083,0.0265,0.02,0.24096385542168675,9.092975676290067,1.0,0.0178005,1.282547619047619,0.9705834242093783,0.223463687150838,0.22030185456773163,0.49784041827688114
150,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'UNION JACK GUNS & ROSES  DOORMAT'})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.0265,0.083,0.02,0.7547169811320755,9.092975676290067,1.0,0.0178005,3.7385384615384627,0.9142526964560862,0.223463687150838,0.7325157918561347,0.49784041827688114
143,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.0735,0.051,0.0325,0.44217687074829937,8.67013472055489,1.0,0.028751500000000003,1.7012560975609756,0.9548424592137491,0.3532608695652174,0.4121990208095884,0.5397158863545419
142,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.051,0.0735,0.0325,0.6372549019607844,8.67013472055489,1.0,0.028751500000000003,2.5541351351351356,0.9322039393693768,0.3532608695652174,0.6084780377342519,0.5397158863545419
88,frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.0355,0.0695,0.021,0.591549295774648,8.511500658628028,1.0,0.01853275,2.278120689655173,0.9149941988200153,0.25,0.5610416934708737,0.4468537845779715
89,frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.0695,0.0355,0.021,0.302158273381295,8.511500658628028,1.0,0.01853275,1.382118556701031,0.948427624676953,0.25,0.27647306726935716,0.4468537845779715
159,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.083,0.033,0.023,0.27710843373493976,8.397225264695145,1.0,0.020261,1.3376833333333333,0.960646721350339,0.24731182795698925,0.25243891802992735,0.48703906535231833
154,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.033,0.083,0.023,0.6969696969696969,8.397225264695143,1.0,0.020261,3.0260999999999996,0.9109752259340858,0.24731182795698925,0.6695416542744786,0.48703906535231833
139,frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.0735,0.05,0.03,0.40816326530612246,8.16326530612245,1.0,0.026324999999999998,1.6051724137931034,0.9471127900701564,0.32085561497326204,0.37701396348012894,0.5040816326530613
138,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.05,0.0735,0.03,0.6,8.16326530612245,1.0,0.026324999999999998,2.3162499999999997,0.9236842105263158,0.32085561497326204,0.5682676740420939,0.5040816326530613
145,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.069,0.051,0.0285,0.41304347826086957,8.098891730605287,1.0,0.024981,1.616814814814815,0.9414890609983605,0.3114754098360656,0.38149997709259176,0.48593350383631717
144,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.051,0.069,0.0285,0.5588235294117647,8.098891730605285,1.0,0.024981,2.110266666666667,0.9236315234873274,0.3114754098360656,0.526126239969672,0.48593350383631717
52,frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.055,0.06,0.0265,0.4818181818181818,8.030303030303031,1.0,0.0232,1.8140350877192981,0.9264250773684736,0.2994350282485876,0.44874274661508706,0.46174242424242423
53,frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.06,0.055,0.0265,0.44166666666666665,8.03030303030303,1.0,0.0232,1.6925373134328356,0.9313528703331996,0.2994350282485876,0.40917107583774254,0.46174242424242423
141,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.069,0.05,0.0275,0.39855072463768115,7.971014492753623,1.0,0.02405,1.5795180722891566,0.93936139048921,0.30054644808743164,0.3668954996186118,0.47427536231884054
140,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.05,0.069,0.0275,0.5499999999999999,7.971014492753621,1.0,0.02405,2.0688888888888886,0.9205741626794258,0.30054644808743164,0.5166487647690654,0.47427536231884054
70,frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED WHITE SPOTTY '}),0.036,0.081,0.023,0.638888888888889,7.887517146776407,1.0,0.020084,2.5449230769230775,0.9058271694028506,0.24468085106382978,0.6070608148954179,0.4614197530864198
71,frozenset({'JUMBO BAG RED WHITE SPOTTY '}),frozenset({'JUMBO BAG STRAWBERRY'}),0.081,0.036,0.023,0.2839506172839506,7.887517146776406,1.0,0.020084,1.3462758620689654,0.9501821450536974,0.24468085106382978,0.25721018390451306,0.4614197530864198
164,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.083,0.0315,0.0205,0.2469879518072289,7.840887358959648,1.0,0.017885500000000002,1.286168,0.9514322951299305,0.21808510638297873,0.22249659453508405,0.44889080130043985
161,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.0315,0.083,0.0205,0.6507936507936508,7.840887358959648,1.0,0.017885500000000002,2.6259545454545457,0.9008398705566819,0.21808510638297873,0.6191860968305898,0.44889080130043985
247,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.032,0.083,0.0205,0.640625,7.718373493975903,1.0,0.017844,2.5516521739130438,0.8992138681717394,0.21693121693121695,0.6080970556161396,0.44380647590361444
254,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.083,0.032,0.0205,0.2469879518072289,7.718373493975903,1.0,0.017844,1.285504,0.9492246721812908,0.21693121693121695,0.2220949915363935,0.44380647590361444
7,frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0695,0.052,0.0275,0.39568345323741005,7.609297177642501,1.0,0.023886,1.5687142857142855,0.933457085633335,0.2925531914893617,0.3625352882251161,0.46226480354178195
6,frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.052,0.0695,0.0275,0.5288461538461539,7.6092971776425005,1.0,0.023886,1.9749387755102041,0.9162255466052935,0.2925531914893617,0.49365518951762904,0.46226480354178195
50,frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON  METAL SIGN'}),0.052,0.0595,0.0225,0.4326923076923077,7.272139625080802,1.0,0.019406,1.6578305084745764,0.9097984060009378,0.25280898876404495,0.3968020283809758,0.4054217840982547
51,frozenset({'PLEASE ONE PERSON  METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.0595,0.052,0.0225,0.37815126050420167,7.2721396250808015,1.0,0.019406,1.5244864864864864,0.9170535767026995,0.25280898876404495,0.34404141403396804,0.4054217840982547
174,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.0395,0.083,0.023,0.5822784810126582,7.015403385694677,1.0,0.0197215,2.195242424242424,0.8927189190412602,0.23115577889447234,0.5444694449429206,0.429693457373799
175,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.083,0.0395,0.023,0.27710843373493976,7.015403385694677,1.0,0.0197215,1.3286916666666666,0.9350670902280592,0.23115577889447234,0.24737994142107209,0.429693457373799
9,frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.0695,0.0455,0.022,0.31654676258992803,6.957071705273144,1.0,0.01883775,1.396584210526316,0.9202164036930292,0.23655913978494622,0.28396727353580725,0.4000316230532058
8,frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.0455,0.0695,0.022,0.4835164835164835,6.957071705273144,1.0,0.01883775,1.8016063829787237,0.8970784323063004,0.23655913978494622,0.4449397995878383,0.4000316230532058
148,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),0.067,0.043,0.02,0.29850746268656714,6.942034015966678,1.0,0.017119000000000002,1.3642340425531914,0.9174169346195069,0.22222222222222224,0.26698794429108375,0.3818118708781673
153,frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.043,0.067,0.02,0.4651162790697675,6.942034015966678,1.0,0.017119000000000002,1.7443043478260871,0.8944096133751307,0.22222222222222224,0.4267055509858172,0.3818118708781673
156,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.067,0.05,0.023,0.34328358208955223,6.865671641791044,1.0,0.01965,1.446590909090909,0.9156997064168879,0.24468085106382978,0.30871956009426554,0.4016417910447761
157,frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.05,0.067,0.023,0.45999999999999996,6.865671641791044,1.0,0.01965,1.7277777777777779,0.8993135011441649,0.24468085106382978,0.42122186495176844,0.4016417910447761
67,frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED WHITE SPOTTY '}),0.0365,0.081,0.02,0.5479452054794521,6.764755623203112,1.0,0.0170435,2.0329393939393943,0.8844577062791903,0.20512820512820515,0.5081014205434734,0.39742939286318285
66,frozenset({'JUMBO BAG RED WHITE SPOTTY '}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.081,0.0365,0.02,0.24691358024691357,6.764755623203111,1.0,0.0170435,1.2794016393442622,0.9272850924918389,0.20512820512820515,0.218384618834368,0.39742939286318285
168,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.043,0.083,0.0235,0.5465116279069768,6.5844774446623715,1.0,0.019931,2.0221025641025645,0.8862357989283889,0.2292682926829268,0.5054652430828537,0.41482207901372936
169,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})",0.083,0.043,0.0235,0.2831325301204819,6.584477444662371,1.0,0.019931,1.3349747899159663,0.9248938490452215,0.2292682926829268,0.2509221840339414,0.41482207901372936
248,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})","frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.067,0.0475,0.0205,0.30597014925373134,6.441476826394344,1.0,0.0173175,1.3724193548387096,0.9054191828091913,0.21808510638297873,0.27135973674932423,0.3687745483110762
253,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})","frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.0475,0.067,0.0205,0.43157894736842106,6.441476826394344,1.0,0.0173175,1.641388888888889,0.8868830420587669,0.21808510638297873,0.39075985784396683,0.3687745483110762
165,frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.051,0.067,0.0205,0.4019607843137255,5.999414691249634,1.0,0.017083,1.560098360655738,0.8781001824770619,0.2102564102564103,0.3590147741840573,0.3539654667837284
160,"frozenset({'RED HANGING HEART T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.067,0.051,0.0205,0.30597014925373134,5.999414691249634,1.0,0.017083,1.3673763440860214,0.8931587065066792,0.2102564102564103,0.2686724438922354,0.3539654667837284
73,frozenset({'JUMBO BAG RED WHITE SPOTTY '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.081,0.052,0.0245,0.30246913580246915,5.816714150047484,1.0,0.020288,1.359079646017699,0.901068153050121,0.22580645161290322,0.26420794915872275,0.3868114909781577
72,frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED WHITE SPOTTY '}),0.052,0.081,0.0245,0.4711538461538462,5.816714150047484,1.0,0.020288,1.737745454545455,0.8735038319125119,0.22580645161290322,0.424541725956307,0.3868114909781577
64,frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED WHITE SPOTTY '}),0.0465,0.081,0.0215,0.46236559139784944,5.708217177751227,1.0,0.0177335,1.70934,0.8650382312410825,0.20283018867924524,0.4149788807375946,0.3638988450816407
65,frozenset({'JUMBO BAG RED WHITE SPOTTY '}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.081,0.0465,0.0215,0.26543209876543206,5.708217177751227,1.0,0.0177335,1.2980420168067226,0.8975124629906117,0.20283018867924524,0.22960891323065766,0.3638988450816407
22,frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.077,0.0945,0.041,0.5324675324675325,5.634577063148493,1.0,0.033723500000000003,1.9367638888888892,0.8911423512935022,0.314176245210728,0.48367480117894257,0.48316498316498324
23,frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.0945,0.077,0.041,0.4338624338624339,5.634577063148492,1.0,0.033723500000000003,1.6303457943925237,0.9083648705067946,0.314176245210728,0.38663318945009084,0.48316498316498324
94,frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'UNION JACK GUNS & ROSES  DOORMAT'}),0.083,0.043,0.02,0.24096385542168675,5.603810591202018,1.0,0.016431,1.2608095238095238,0.8959105779716466,0.18867924528301888,0.20685878309476152,0.3530400672457271
